file_name,caption_1,kor_1,caption_2,kor_2,caption_3,kor_3,caption_4,kor_4,caption_5,kor_5
Car drive by 09.wav,A person is slowly and steadily walking over gravel.,한 사람이 자갈 위를 천천히 그리고 꾸준히 걷고 있다.,A person slowly and steadily walking over gravel,천천히 그리고 꾸준히 자갈 위를 걷는 사람,The footsteps of a person when they walk in the snow.,눈 위를 걸을 때 사람의 발자국 소리.,Footsteps on walking at a regular pace on gravel,자갈 위를 규칙적인 속도로 걷는 발자국,Someone was walking over a pile of pebbles.,누군가가 조약돌 더미 위를 걷고 있었다.
Cley_beach_footsteps_160124_0099S12.wav,A person walking on a gravel surface with cars going by.,차들이 지나가는 자갈밭 위를 걷는 사람.,A person walks on a gravel surface as cars pass by.,차가 지나가면서 사람이 자갈 위를 걷는다.,"As a person walks among pebbles, water splashes around their feet.",사람이 조약돌 사이를 걷다 보면 발 주위에 물이 튀어 오른다.,Water splashes while a person walks on a surface of pebbles.,사람이 조약돌 표면을 걷는 동안 물이 튀다.,Waves are coming up on a beach as two people walk by.,두 사람이 지나갈 때 바닷가에 파도가 일고 있다.
walking_on_snow_and_light_wind.wav,A person is continuously walking through the snow.,한 사람이 계속해서 눈 속을 걷고 있다.,People walking on the ground in a consistent manner.,한결같은 태도로 땅을 밟는 사람들.,Someone is walking down a gravel path at a constant pace.,누군가가 일정한 속도로 자갈길을 걷고 있다.,Someone walking down a gravel path at a constant pace.,일정한 속도로 자갈길을 걷는 사람.,Someone was walking on a land filled with a pile of pebbles,누군가가 조약돌 더미로 가득 찬 땅을 걷고 있었다.
water fountian drip sm with crowd.wav,A bird chirps and people walk while constantly talking.,새가 지저귀고 사람들은 끊임없이 이야기하면서 걷는다.,It is raining just outside the gate of a busy airport.,분주한 공항의 문 바로 바깥에 비가 내리고 있다.,People are talking and walking in a public area where it is also raining.,비가 내리는 공공장소에서도 사람들이 말하고 걷고 있다.,People talking and walking in a public area where it is raining.,비가 내리는 공공장소에서 사람들이 말하고 걷는다.,A bird chirps and people talk constantly and walk.,새가 지저귀고 사람들은 끊임없이 말하고 걷는다.
Footsteps Undergrowth 01.wav,A man is walking through the brush and then picks up the pace and begins to run.,한 남자가 붓 사이로 걸어가다가 걸음을 옮기고 달리기 시작한다.,A person is walking outside and then breaks into a run.,한 사람이 밖으로 걸어가다가 갑자기 달리기 시작했다.,"A person walks with heavy steps, then begins to run.",사람이 무거운 발걸음으로 걷다가 뛰기 시작한다.,"The sound of crunching footsteps walking, then getting faster.","아삭아삭 걷는 발자국 소리, 그리고 점점 빨라지는 소리.",Walking with crunches and the walking gets faster as it goes on.,크런치를 들고 걸으면 걸을수록 빨라진다.
Montreal parc sounds december 01 24 bit.wav,A person is singing while kids are playing and adults are laughing.,한 사람이 아이들이 놀고 어른들이 웃고 있을 때 노래를 부르고 있다.,Children and adults are laughing and screaming while a train passes by.,기차가 지나가는 동안 아이들과 어른들이 웃고 소리지르고 있다.,People calling out to each other in a small group and laughing.,사람들이 작은 그룹으로 서로 부르짖으며 웃는다.,"The adults laugh, watching their children play as a person sings nearby.",어른들은 근처에서 남이 노래하는 모습을 보며 아이들이 노는 모습을 보며 웃는다.,The people are calling out to each other in a small group while laughing.,사람들이 웃으며 작은 무리를 지어 서로를 부르고 있다.
20061224.stork.nest.02.wav,A bird is chirping and hard objects are being struck together and traffic is passing in the background.,새가 지저귀고 딱딱한 물체들이 서로 부딪쳐 뒤쪽으로 차량들이 지나가고 있다.,A bird is chirping and hard objects are being struck together as traffic is passing in the background.,"한 마리의 새가 지저귀고 있고, 교통이 뒤쪽으로 지나가면서 단단한 물체들이 함께 부딪히고 있다.",A person banging a wooden instrument outside next to a road with cars driving by.,차들이 지나가는 길 옆에서 목기구를 쾅쾅 두드리는 사람.,A person is outside banging a wooden instrument next to a road with cars driving by.,한 사람이 밖에서 자동차들이 지나가는 길 옆에서 목기구를 쾅쾅 두드리고 있다.,Some birds knock on wood as others are chirping.,어떤 새들은 다른 새들이 지저귀고 있을 때 나무를 두드린다.
Japan_Matsudo_Stepping_on_Small_Manhole_Cover.wav,Glass is being tapped occasionally as if someone is knocking on a window.,누군가가 창문을 두드리는 것처럼 가끔 유리를 두드리고 있다.,Metal is clanging at random intervals with waves crashing in the background.,금속이 뒤쪽에서 파도와 충돌하면서 임의의 간격으로 쨍그랑거리고 있다.,Silence is broken by occasional taps on glass.,가끔 유리컵을 두드려서 침묵이 깨진다.,Someone is hitting the metal repetitively while the engine is whirring in the background,엔진이 뒤에서 윙윙거리는 동안 누군가가 금속을 반복적으로 치고 있다.,The metal was clanging at random intervals and the waves were crashing in the background.,금속이 마구잡이로 쨍그랑거리고 있었고 파도는 뒤에서 부딪치고 있었다.
RiverBargeJune22012.wav,A chugging engine runs while birds are chirping.,새들이 지저귀는 동안 엔진 한 대가 달린다.,A vehicle makes a low hum and rumbles nearby as birds chirp.,새들이 지저귀면서 근처에서 차량 한 대가 낮게 웅성거리고 왁자지껄 소리를 낸다.,Birds are chirping in the background with mechanical noises also being created .,새들은 기계적인 소음과 함께 배경에서 지저귀고 있다.,Mechanical noises are sounding as birds chirp in the background.,뒤에서 새들이 지저귀는 소리가 기계적으로 들린다.,The birds are still singing away as an engine runs loudly.,엔진이 크게 달릴 때 새들은 여전히 지저귀고 있다.
cafe boursault.wav,A series of conversations between men and women are taking place in restaurant environment.,식당 환경에서 남녀 간 대화가 잇따르고 있다.,A spoon is clicking on a plate while men and women talk to each other.,남녀가 서로 이야기를 나누는 동안 숟가락이 접시를 딸깍거리고 있다.,People are speaking while dishes and utensils are placed back in place.,사람들이 그릇과 식기류를 제자리에 다시 놓고 말을 하고 있다.,People are speaking while dishes and utensils are placed.,사람들이 접시와 식기류를 놓고 이야기를 나누고 있다.,People conversing and the utensils striking each other in close proximity to each other.,대화하는 사람들과 도구들이 서로 가까이에서 부딪친다.
Van.wav,A motor is running until towards the end of the clip with some conversation happening.,"모터가 동영상의 끝을 향해 달리고 있는데, 어떤 대화가 오가고 있다.",Machinery is running while people are in the background talking.,사람들이 뒷담화를 하는 동안 기계는 돌아가고 있다.,Machinery is running while people are talking in the background.,사람들이 뒤에서 이야기하는 동안 기계는 돌아가고 있다.,The traffic and voices gradually fade away while the clip plays,동영상이 재생되는 동안 교통과 목소리는 점차 사라진다.,traffic and voices gradually fading away as the clip plays,동영상이 재생되면서 교통과 목소리가 점차 사라진다.
old tractor passing Hatz.wav,A car motor gets louder and then grows quieter.,자동차 모터는 점점 더 크게 소리가 나다가 점점 조용해진다.,A lawnmower has its engine started up and starts moving.,잔디 깎는 기계가 시동을 걸고 움직이기 시작한다.,A lawnmower starts up and begins cutting the grass.,잔디 깎는 기계가 시작되고 잔디를 깎기 시작한다.,"A motor is running and vibrating, and gets closer then drives away.",모터가 작동하고 진동하며 가까이 다가가면 멀어진다.,"As the car approaches, the motor runs and vibrates before driving away.",차가 다가오자 모터가 달리고 진동한 뒤 출발한다.
mijo + folk och skotrar 1.wav,Birds chirp outside while people are yelling and a motor runs.,사람들이 소리를 지르고 모터가 달리는 동안 새는 밖에서 짹짹거린다.,Birds crowing and a vehicle driving fast in the distance.,새들이 우짖고 멀리서 빠르게 달리는 차량.,Wind blowing while a vehicle engine roars in the distance,멀리서 차량 엔진이 윙윙거리는 동안 바람이 불기,Wind blows as vehicle engines roar in the distance,멀리서 차량 엔진이 굉음을 내면서 바람이 분다.,birds are chirping while some kids are shouting and an engine is whirring,몇몇 아이들이 소리치고 엔진이 윙윙거리는 동안 새들이 지저귀고 있다.
Bic pen handling noises.wav,A person picks up a pencil and drops it.,사람이 연필을 집어서 떨어뜨린다.,A person picks up and drops a pencil repeatedly,사람이 연필을 집어서 떨어뜨리는 것을 반복한다.,A person picks up and then drops a pencil repeatedly.,사람은 연필을 집었다가 다시 떨어뜨린다.,"A small, hard object being picked up repeatedly and dropped onto another hard surface.",작고 단단한 물체를 반복해서 집어서 다른 단단한 표면에 떨어뜨리는 것.,"A small, hard object being picked up repeatedly and is dropped onto another hard surface.",작고 단단한 물체를 반복해서 집어서 다른 단단한 표면에 떨어뜨린다.
5am_voegel_abudhabi_park.wav,A cricket chirping while birds chirp in the background.,새들이 뒤에서 지저귀는 동안 귀뚜라미가 지저귀고 있다.,A cricket chirps in the foreground while birds are chirping in the background.,"귀뚜라미 한 마리가 앞마당에서 지저귀고, 뒷마당에서 새들이 지저귀고 있다.","A loud, heavy wind blows steadily in the background while crickets and birds are chirping.",귀뚜라미와 새들이 지저귀는 동안 배경에는 크고 무거운 바람이 꾸준히 분다.,Outdoor noise with birds chirping and communicating with each other.,새들이 지저귀고 서로 소통하는 야외 소음.,"While crickets and birds are chirping, a loud and heavy wind blows steadily in the background.","귀뚜라미와 새들이 지저귀는 동안, 크고 무거운 바람이 배경에서 꾸준히 불어온다."
Birdsong2.wav,A bird is chirping and traffic is moving in the background.,새가 지저귀고 교통이 뒤쪽에서 움직인다.,Birds are chirping and communicating to each other.,새들이 지저귀고 서로 의사소통하고 있다.,Birds are communicating and chirping to each other.,새들은 서로 의사소통하고 지저귀고 있다.,In the background the traffic is moving along and a bird is chirping its song.,배경에는 차량들이 움직이고 새 한 마리가 지저귀고 있다.,Some birds are softly chirping and singing while outdoors.,어떤 새들은 야외에서 부드럽게 지저귀고 노래한다.
DC Metro - Interior 1.wav,A car engine is whirring as some people are talking in the background.,몇몇 사람들이 뒤에서 이야기하고 있을 때 자동차 엔진이 윙윙거리고 있다.,A large air duct fan turned on at full speed setting blows air around the room.,대형 덕트 선풍기가 전속력으로 켜지면 실내 공기가 통한다.,An airplane engine whirring with people moving in the background.,비행기 엔진이 뒤에서 움직이는 사람들로 윙윙거리고 있다.,"High pitched whistling of wind, followed by light footsteps","바람의 휘파람을 높이 불었고, 그 뒤를 가벼운 발소리가 따랐다.",a car engine is whirring while some people are talking in the background,몇몇 사람들이 뒤에서 이야기하는 동안 자동차 엔진이 윙윙거리고 있다.
school corridor (1).wav,A machine is running on idle at a work place,작업장에서 기계 한 대가 놀고 있다.,A strong wind blowing outside a window and people chatting in the background.,창밖으로 불어오는 강한 바람과 뒤에서 수다를 떠는 사람들.,A strong wind is blowing outside a window and people are chatting in the background.,창밖으로 세찬 바람이 불면서 사람들이 뒤에서 수다를 떨고 있다.,Air is moving through an air duct and people are talking in the distance.,공기가 통풍구를 통과하고 있고 사람들이 멀리서 이야기를 나누고 있다.,People are talking in the distance as air is moving through an air duct.,공기가 통풍구를 통해 이동하면서 사람들이 멀리서 이야기를 나누고 있다.
Very low rumble.wav,A jet plane is flying in the distant sky.,제트기 한 대가 먼 하늘을 날고 있다.,A large volume of air is moving through an air duct at varying speeds.,많은 양의 공기가 다양한 속도로 공기 덕트를 통해 이동하고 있다.,A strong wind is blowing through a tunnel in the distance.,먼 곳의 터널을 통해 강한 바람이 불고 있다.,In the distance a jet plane is flying in the sky,멀리서 제트기가 하늘을 날고 있다.,The wind is blowing a storm in from the distance.,멀리서 바람이 세차게 불고 있다.
Glass Chandelier Rattle.wav,A machine is operating and humming with loose objects vibrating in a hollow container.,텅 빈 용기에 느슨한 물체가 진동하면서 기계가 작동하고 콧노래를 부르고 있다.,"A machine operating, humming with loose objects vibrating in a hollow container.",텅 빈 컨테이너 안에서 느슨한 물체가 진동하며 콧노래를 흥얼거리며 작동하는 기계.,Machinery is in use and makes a humming sound.,기계는 사용 중이고 윙윙거리는 소리를 낸다.,a motor hums then pauses and hums with increasing volume,모터가 웅웅거리다가 멈칫하고 부피가 커지며 웅웅거리다.,"a motor to a machine is running, then shuts off and turns back on again","기계로의 모터가 작동하고 있다, 껐다가 다시 켜다."
Kingdoms of the Night (The Swamp).wav,Against the background of a continuous hum someone flushes as people talk in a room,계속되는 흥얼거리는 배경에는 사람들이 방에서 이야기를 할 때 누군가가 얼굴을 붉힌다.,Crickets chirping and something sliding as power equipment starts up.,귀뚜라미가 짹짹거리고 전력 장비가 가동되면서 무엇인가 미끄러지는 소리가 난다.,Several people talking in a room with crickets and insects chirping outside.,밖에서 귀뚜라미와 벌레가 지저귀는 방에서 몇 사람이 이야기를 나누고 있었다.,Several people talking in a room with crickets and insects outside.,밖에서 귀뚜라미와 곤충이 있는 방에서 여러 사람이 이야기를 나누고 있다.,"crickets chirping and something slides, as power tools go off",전동 공구가 꺼지면서 귀뚜라미가 울고 무언가가 미끄러진다.
fuente.patio.wav,Children are making sounds in the background as water is running.,물이 흐르면서 아이들이 뒤에서 소리를 내고 있다.,The water is running and children are making sounds in the background.,물이 흐르고 아이들이 뒤에서 소리를 내고 있다.,Water flows into a small tank of water,물은 작은 물탱크로 흐른다.,Water is running and filling the bath tub up,물이 흐르고 욕조에 물이 차오른다.,Water is running from the faucet as it fills the bath tub.,욕조에 물이 차서 수도꼭지에서 물이 흐르고 있다.
Sink_Running.wav,A faucet is turned on and running water is pouring out of it.,수도꼭지가 켜져 있고 그 안에서 흐르는 물이 쏟아져 나오고 있다.,Running water is draining in a sink or a tank.,싱크대나 탱크에서 흐르는 물이 빠지고 있다.,"Running water is draining in the sink, or the tank.","싱크대, 즉 탱크에서 흐르는 물이 빠지고 있다.",Water is running while a toilet is being flushed in the background.,변기가 뒤쪽에서 세수되는 동안 물이 흐르고 있다.,a faucet is turned on and running water pours out,수도꼭지를 틀고 흐르는 물이 쏟아져 나오다
Parque.wav,A small car drives by in the background,작은 차가 뒤에서 운전하다.,Car are driving by on a busy street.,차가 붐비는 거리를 지나가고 있다.,Cars driving past during the day on a highway area.,낮에는 고속도로를 달리는 차들.,The car is driving by on the roadway at a fast pace.,차가 빠른 속도로 도로를 달리고 있다.,Three cars drive by and a person sets down keys.,세 대의 차가 지나가고 한 사람이 열쇠를 맞춘다.
Rain - 1.wav,A heavy rain is coming down over a river.,강물 위로 폭우가 내리고 있다.,A river is filled with water as the rain pours.,비가 쏟아질수록 강물은 물로 가득 차 있다.,Heavy rain is pouring down outside while the odd clap of thunder sounds,우레와 같은 요란한 천둥소리가 들리는 동안 밖에는 폭우가 쏟아지고 있다.,Rain is falling and water is splashing off the ground.,비가 내리고 물이 땅에서 튀고 있다.,Water is flowing in the stream and splashes against rocks.,냇물에 물이 흐르고 바위에 부딪친다.
Int-condo-dryerexhaustport.wav,A man is speaking while a dryer is operating.,한 남자가 건조기가 작동하고 있는 동안 말하고 있다.,A man is talking while a dryer is audibly operating.,한 남자가 건조기가 청각적으로 작동하는 동안 이야기를 나누고 있다.,A man talks at the beginning while a hand dryer is being operated in the background.,한 남자가 핸드 드라이어를 뒤에서 조작하는 동안 처음에는 말을 한다.,A person speaking in an enclosed room with machinery sounds in the background.,밀폐된 방에서 기계로 말하는 사람이 뒤에서 소리를 낸다.,"With dryer sounds, a male voice is saying something.",건조기 소리와 함께 남성 목소리가 뭔가를 말하고 있다.
WinterWren1.wav,A bird chirps are followed by a man singing which is followed by more chirps.,"새가 지저귀고, 남자가 지저귀고, 뒤이어 더 많은 지저귀고.","Birds are chirping, and then a man says something.","새들이 지저귀고, 그러자 한 남자가 뭐라고 말한다.","Birds chirp, then man speaks, then birds chirp again.","새가 지저귀고, 사람이 말하고, 새가 다시 지저귀고,",The chirping birds are briefly interrupted by a man speaking.,지저귀는 새들은 한 남자가 말하는 것에 의해 잠시 방해를 받는다.,chirping bird then a man saying something then more chirping,지저귀는 새를 보고 어떤 남자가 뭐라고 말하다가 더 많이 지저귀었다.
Sirens_in_The_Distance.wav,A police car that has its siren on and driving away.,사이렌을 켜고 차를 몰고 가는 경찰차.,A police car with its siren on starts driving away.,사이렌을 켠 경찰차가 출발한다.,Couple of police cars with the siren blaring approached and left,사이렌 소리를 지르는 경찰차 두어 대가 접근해 나갔다.,The siren for an ambulance and a police car are blaring through traffic.,구급차와 경찰차를 부르는 사이렌 소리가 차들 사이로 요란하게 울려퍼지고 있다.,Traffic noise with multiple sirens ringing through it.,여러 차례 사이렌이 울리고 있는 교통 소음.
blood_pressure.wav,A beeping sound is being created in intervals,삐 소리가 간격을 두고 만들어지고 있다.,A machine beeps over and over in a high pitched beep.,기계 한 대가 높은 소리로 삐삐를 몇 번이고 울린다.,A machine is beeping over and over in a high pitch.,기계 한 대가 높은 음조로 계속 삐걱거리고 있다.,"A steady, mechanical beeping resonates as time goes on.",꾸준히 기계적으로 삐걱거리는 소리는 시간이 지날수록 울려 퍼진다.,"Shrill, repeated beeps occur in continuous short intervals.",날카롭고 반복적인 삐 소리는 연속적으로 짧은 간격으로 발생한다.
Filling a Sink.wav,A faucet being turned on to run water in a basin.,수도꼭지를 틀어 대야에 물을 틀어 놓는다.,A machine is running and water pouring into a basin and down a drain.,기계가 작동하여 물이 대야와 하수구에 쏟아져 내리고 있다.,"A shrill, mechanical whirring is followed by water running into a basin as time goes on.",날카롭고 기계적인 윙윙거리는 소리가 이어지며 시간이 흐를수록 물이 대야로 흘러 들어간다.,The faucet is turned on and water runs into tub.,수도꼭지가 켜져 있고 물이 욕조에 흘러 들어간다.,Water pours into a basin and down a drain while a machine is running.,기계가 작동되는 동안 물이 대야에 쏟아져 하수구 아래로 흘러 내린다.
Ambience subway escalator.wav,A door creaks back and forth as high pitched noise rings,고음소리가 울리면서 문이 앞뒤로 삐걱거린다.,A door is creaking back and forth as high pitched noise rings,고음소리가 울리면서 문이 앞뒤로 삐걱거리고 있다.,A hard metal object is being rubbed against another hard metal object and a loudspeaker is blaring.,딱딱한 금속 물체가 다른 단단한 금속 물체에 비벼지고 확성기가 요란하게 울리고 있다.,Heavy equipment is being moved slowly in a construction area.,건설현장에서 중장비가 천천히 이동하고 있다.,Two hard metal objects are rubbing against each other while loud noises are coming from the loudspeaker.,확성기에서 시끄러운 소리가 나는 동안 두 개의 단단한 금속 물체가 서로 마찰하고 있다.
japanese train platform.wav,A man on a loud speaker talks and people talk to each other.,큰 소리로 말하는 사람 위에 있는 사람이 말을 하고 사람들은 서로 이야기를 나눈다.,"A man speaks, and his voice echoes while other people speak.","사람은 말을 하고, 다른 사람이 말하는 동안 그의 목소리는 메아리친다.",A person speaks over a loudspeaker to people in a room.,사람은 확성기를 통해 방에 있는 사람들에게 말한다.,The voice of a person booms over a loud speaker.,큰 스피커로 사람의 목소리가 우렁차다.,Someone who is talking over a loud speaker.,큰 소리로 말하는 사람.
Haridwar Street 2.wav,A siren blares as traffic horns ring out while traffic moves.,교통이 이동하는 동안 교통 경적이 울리자 사이렌이 요란하게 울린다.,A siren sounds as a vehicle drives by and cars honk.,차량이 지나가고 자동차가 경적을 울리면서 사이렌이 울린다.,A siren sounds as an emergency vehicle drives by and some cars honk and drive.,응급 차량이 지나갈 때 사이렌이 울리고 일부 차들이 경적을 울리며 달린다.,"An ambulance alarm in the distance, getting closer mixed with the vehicle engine sounding.","멀리서 앰뷸런스 경보음, 차량 엔진 소리와 뒤섞여 점점 가까워지고 있다.",vehicle engine sounding mixed with ambulance alarm in the distance approaching closer,가까이 접근하는 거리에서 앰뷸런스 알람과 혼합된 차량 엔진 소음
Krankenwagen _ German Ambulances Passing by...wav,An ambulance is sounding its siren as it moves closer and then away.,"앰뷸런스가 사이렌을 울리고 있는데, 사이렌을 울리고 있다.",An ambulance is sounding its siren as it moves closer.,구급차가 가까이 이동하면서 사이렌을 울리고 있다.,An emergency siren on a vehicle is distant but then it gets louder and closer,차량의 비상 사이렌은 멀지만 점점 더 커지고 가까워진다.,The siren of an emergency vehicle approaches and gets louder as it gets closer,응급차량의 사이렌이 다가오며 가까워질수록 커진다.,an emergency siren on a vehicle is distant but gets louder and closer,차량의 비상 사이렌은 멀지만 점점 더 커지고 가까워진다.
PauseConference_youngerPeople.wav,A crowd of people are speaking to each other with distinct male and female voices.,한 무리의 사람들이 뚜렷한 남성과 여성의 목소리로 서로 말하고 있다.,A large crowd of people talking in a crowded room.,붐비는 방에서 많은 사람들이 이야기를 나누고 있다.,A large group of people are milling around and are chatting in an enclosed public space.,한 무리의 사람들이 밀폐된 공공장소에서 떠들고 있다.,A large group of people are milling around and chatting in an enclosed public space.,한 무리의 사람들이 밀폐된 공공 공간에서 이리저리 밀치고 수다를 떨고 있다.,lots of loud talking in a large crowd,많은 사람들 속에서 시끄럽게 떠드는 소리
Table tennis and children&#39;s area.wav,A baby is crying and shouting while adults are speaking among each other.,어른들이 서로 이야기를 나누는 동안 아기가 울고 소리치고 있다.,"A child screams, pounding on metal, more people speak, a person walks by and a child speaks again.","아이가 비명을 지르고, 금속을 두드리고, 더 많은 사람이 말을 하고, 사람이 지나가면 아이가 다시 말을 한다.",Children loudly playing with banging and others talking in the background.,"쾅쾅거리며 시끄럽게 노는 아이들, 뒤에서 다른 사람들이 떠들고 있다.",People laugh and run while someone taps on a wall.,누군가가 벽을 두드리는 동안 사람들은 웃고 달린다.,The children are playing loudly and banging things while others are talking in the background.,"아이들이 뒤에서 다른 사람들이 이야기를 하는 동안 큰 소리로 놀고, 뭔가를 탕탕 치고 있다."
FeurigerElias_Korntal_20090906_Vorbeifahrt.wav,A locomotive approaches and then moves away into the distance.,기관차가 접근한 다음 먼 곳으로 이동한다.,A moving train approached a place then left.,움직이는 기차가 어떤 장소에 접근했다가 떠났다.,A train approaches slowly from a distance before moving past.,기차가 먼 곳에서 천천히 접근한 후 지나간다.,A train slowly approaching in the distance and then moving by.,멀리서 서서히 접근한 뒤 이동하는 열차.,Birds are chirping and a train passes by quickly and loudly.,새들이 지저귀고 기차가 빠르고 크게 지나간다.
Town Sounds Birds Car 2.wav,A vehicle approached and left as the birds chirped in the background.,뒤에서 새들이 지저귀는 소리가 나자 차량 한 대가 다가서서 떠났다.,A vehicle approached and left while the birds chirped in the background.,새들이 뒤에서 지저귀는 동안 차량 한 대가 접근하여 떠났다.,Birds are chirping and cars are driving past down a highway.,새들이 지저귀고 차들이 고속도로를 지나가고 있다.,Vehicles are passing by and birds are chirping,차들이 지나가고 새들이 지저귀고 있다.,birds are singing as cars are passing by.,새들은 차들이 지나갈 때 노래를 부르고 있다.
Valladolid station2_kort.wav,A vehicle approaches loudly while birds chirp in the background.,새들이 뒤에서 지저귀는 동안 한 차량이 큰 소리로 다가온다.,Birds are chirping near a busy road with passing traffic.,새들이 지나가는 차량들로 붐비는 도로 근처에서 지저귀고 있다.,Birds are chirping outside next to a street with cars driving by and a machine whirring.,차들이 지나가고 기계 한 대가 윙윙거리는 거리 옆에서 새들이 지저귀고 있다.,Birds chirping outside next to a street with cars driving by and a machine whirring.,차들이 지나가고 기계 한 대가 윙윙거리는 거리 옆에서 새들이 지저귀고 있다.,The vehicle approached loudly as the birds chirped in the background.,뒤에서 새들이 지저귀자 차량이 큰 소리로 다가왔다.
wolombi-road.wav,Birds are chirping in the background when a car approached and then left,새들이 뒤에서 짹짹 울고 있는데 차가 다가갔다가 떠났다.,Birds are chirping in the distance and then a car going by hitting water.,멀리서 새들이 지저귀고 그 다음에는 차를 타고 물을 맞으며 가고 있다.,Birds chirping in the background when a car approached and left,차가 다가서면 뒤에서 새들이 지저귀고,Birds chirping in the distance and then a car going by hitting water.,멀리서 새들이 지저귀고 그 다음에 물을 맞으며 가는 차.,Cars drive by while a person is walking.,사람이 걷고 있는 동안 차가 지나간다.
recycling center 2.wav,"A loud motor is running in the background, while there is the sound of a vehicle backing up.","뒤에서 시끄러운 모터가 돌아가고 있고, 차량이 후진하는 소리가 난다.","A tractor engine starts, and another tractor beeps.","트랙터 엔진이 시동되고, 또 다른 트랙터가 삐삐를 울린다.",An engine is running when something moved and it started beeping.,무언가가 움직였을 때 엔진이 작동하고 있고 삐걱거리기 시작했다.,Lots of random noise and rattling of a thin metal.,많은 무작위적인 소음과 얇은 금속의 덜거덕거림.,"a motor is running in the background, then the sound of a vehicle backing up.","모터가 백그라운드에서 작동하고, 그 다음에 차량이 후진하는 소리."
FallWindThroughFieldWeedsInsectsOct3rd2014.wav,A man breathes heavily as crickets chirp in the background.,한 남자가 귀뚜라미가 뒤에서 짹짹거리며 숨을 크게 쉰다.,Insects chirp loudly and a strong breeze blows,벌레가 큰 소리로 지저귀고 강한 바람이 분다.,Insects chirp loudly while a strong breeze blows,강한 바람이 부는 동안 곤충들은 큰 소리로 지저귀는다.,The wind howls and crickets chirp outside at night.,바람은 울부짖고 귀뚜라미는 밤에 밖에서 운다.,The wind howls while crickets chirp outside at night.,밤에 밖에서 귀뚜라미가 우는 동안 바람은 울부짖는다.
Stream-tight in on little fall.wav,Water is flowing into a bucket from a faucet.,수도꼭지에서 양동이로 물이 흐르고 있다.,A tap was running into a container filled with water.,수도꼭지가 물이 가득 담긴 용기에 부딪히고 있었다.,A waterfall is flowing to a big body of water.,폭포가 큰 물줄기로 흘러가고 있다.,Some water is running into a pool in a fountain.,물이 분수 안의 수영장으로 흘러 들어가고 있다.,Water is falling into a larger body of water.,물이 더 큰 물속으로 떨어지고 있다.
Traffic_Near_Construction_Site.wav,"A variety of cars drive by, large and small, close and far away.","다양한 차들이 크고 작은, 가깝고 멀리 지나간다.",Cars are driving down the highway while it is raining.,비가 오는 동안 차들이 고속도로를 달리고 있다.,"Cars drive by a single point, some larger or closer than others.","자동차는 한 지점씩 운전하는데, 어떤 곳은 다른 곳보다 크거나 가까운 곳도 있다.",Traffic is passing nearby as a hard object pounds on a hard surface.,단단한 물체가 단단한 표면에서 파운딩되면서 교통이 근처를 지나고 있다.,"Traffic is passing nearby, and the pounding of a hard object on another hard surface.","교통이 근처를 지나가고 있고, 또 다른 딱딱한 표면에서 딱딱한 물체가 쿵쾅거리는 소리가 나고 있다."
20090102.street.noise.wav,People are talking while emergency sirens are blaring.,비상 사이렌이 울리고 있는 동안 사람들이 이야기를 나누고 있다.,Police sirens are blaring with some indoor conversation and footsteps.,실내 대화와 발걸음으로 경찰 사이렌이 요란하게 울리고 있다.,"Sirens are loud, voices are talking, and then footsteps pass by.","사이렌 소리가 요란하고, 목소리가 떠들고, 그리고 나서 발자국 소리가 지나간다.",Sirens make loud sounds while voices talk and someone walks by.,사이렌은 목소리가 말하고 누군가가 지나가는 동안 큰 소리를 낸다.,The police sirens were blaring as conversations and footsteps came from inside.,안에서 대화와 발소리가 들려오자 경찰 사이렌이 요란하게 울렸다.
"Atmos beach regular waves hit shore, birds mono.wav",A vehicle is going down the road and the window is rolled down.,차량이 도로를 따라 내려가고 있고 창문은 굴러 내려간다.,A vehicle is going down the road with the window rolled down.,차 한 대가 창문을 내리고 도로를 달리고 있다.,Driving rain falls heavily onto a hard surface.,세차게 내리는 비는 딱딱한 표면에 많이 내린다.,Ocean waves rolling in and crashing on the sand.,바다의 파도가 밀려와 모래 위에 부딪치다.,heavy rain falling on to a hard surface,딱딱한 표면에 내리는 폭우.
Hunebed D36 Valthe.wav,An stream of running water with some branches on the down stream.,하류에 나뭇가지가 몇 개 달린 흐르는 물줄기.,As it rains the wind is blowing and the rain gets harder.,비가 오면서 바람이 불고 비가 더 세진다.,It is raining and the wind is blowing and the rain gets harder.,비가 오고 바람이 불고 비가 더 세진다.,"It is raining, the wind is blowing and leaves are crunching.",비가 오고 바람이 불고 나뭇잎이 바삭바삭하다.,It seems to be raining while the wind is blowing and a faint crunchy sound.,바람이 불고 아삭아삭한 소리가 나는 동안 비가 오는 것 같다.
